Wavelength,Element,Spectrum
663.47,O,II
663.482,O,II]
663.7987,O,II
663.8039,O,II
663.833,C,I]
663.840,C,I]
663.843,C,I]
663.91,C,II]
663.9112,O,II
663.9165,O,II
663.9384,O,II]
664.1,O,IV
664.155,C,II]
664.22,O,IV
664.2865,O,II
664.293,O,II
664.32,C,II]
664.334,C,II]
664.3634,O,II
664.379,C,I]
664.4940,O,II
664.5033,O,II
664.5128,O,II
664.5128,O,II
664.6,O,IV
664.6,O,IV
664.62,O,III
664.6256,O,II
664.6791,O,II
664.6844,O,II
664.753,C,I]
664.8192,O,II
664.9,O,IV
664.987,O,II]
665.0787,O,II
665.0787,O,II
665.197,C,II]
665.218,O,II
665.279,O,II]
665.284,C,I]
665.3952,O,II
665.3952,O,II
665.4396,O,II]
665.543,O,II]
665.5671,O,I
665.580,C,I
665.6035,O,II]
665.645,C,I
665.736,C,I
665.78,C,II]
666.070,C,I]
666.115,C,I
666.212,O,III]
666.222,C,I
666.325,C,II]
666.458,C,I
666.489,C,I
666.49,C,I]
666.520,O,II
666.532,C,I]
666.60,C,IV
666.60,C,IV
666.60,C,IV
666.74,O,III
666.754,C,I]
666.772,C,I
666.850,O,II
666.8580,O,II]
666.897,C,II]
666.935,O,I]
666.95,C,II
666.95,C,II
666.95,C,II
666.989,C,I]
667.060,O,III]
667.107,O,II]
667.211,O,II
667.230,C,II]
667.369,C,I
667.41,C,II
667.41,C,II
667.41,C,II
667.41,C,I]
667.434,O,I]
667.434,O,I]
667.434,O,I]
667.443,O,I]
667.443,C,I]
667.479,C,I]
667.5298,O,II]
667.53,C,I]
667.568,O,III]
667.596,C,I
667.635,C,I]
667.65,C,III
667.65,C,III
667.65,C,III
667.66,C,III
667.66,C,III
667.68,C,III
667.684,C,I
667.86,O,III
667.971,O,II
668.149,C,I
668.2,O,IV
668.279,C,I]
668.40,O,V
668.5,O,V
668.550,C,I]
668.559,C,I]
668.581,C,I
668.64,C,I]
668.774,C,I]
668.87,C,I]
669.009,C,I]
669.064,C,I
669.1,O,IV
669.1,O,IV
669.1130,O,II
669.1148,O,II
669.16,O,I
669.2291,O,II
669.264,C,I]
669.2663,O,II]
669.348,O,II]
669.476,C,I]
669.581,C,I]
669.6868,O,II
669.6886,O,II
669.691,C,I]
669.861,O,II
669.901,O,I]
669.901,O,I]
669.909,C,II
669.936,C,I]
669.99,C,I]
670.0076,O,II
670.0094,O,II
670.024,O,II
670.085,C,I]
670.407,C,II
670.43,C,I]
670.45,O,IV
670.684,O,II
670.686,O,II
670.686,O,II
670.76,C,II
670.92,C,I]
670.922,O,III
671.016,C,I]
671.09,C,II]
671.1,O,IV
671.1,O,IV
671.13,C,II
671.134,O,III
671.17,C,II
671.318,C,I]
671.36,C,I]
671.378,O,II]
671.47,C,I]
671.50,C,II]
671.52,C,II
671.544,C,I]
671.57,O,III]
671.57,O,III]
671.666,C,II]
671.80,C,II
671.875,C,I]
671.9,O,IV
671.961,O,II
672.02,C,II
672.04,C,II
672.16,C,II
672.17,C,II]
672.25,C,III
672.3243,O,II
672.38,C,II
672.42,C,II
672.48,C,II]
672.499,C,II
672.518,C,II
672.531,C,II
672.54,C,IV
672.54,C,IV
672.62,C,II
672.642,C,II
672.7,O,IV
672.8141,O,I]
672.8394,O,I]
672.893,C,II
672.912,C,II
672.934,C,III
673.00,C,II]
673.1,O,III
673.19,C,II]
673.226,C,II]
673.280,C,II]
673.290,C,III
673.293,C,II
673.299,O,III
673.332,C,II
673.544,C,II
673.558,C,II]
673.586,C,II
673.588,O,I]
673.588,O,I]
673.589,O,I
673.62,O,IV]
673.802,O,III
673.869,C,II]
673.91,O,III]
673.91,O,III]
673.91,O,III]
673.943,O,I]
673.943,O,I]
673.943,O,I]
673.943,O,I
673.943,O,I
674.0,O,IV
674.047,C,II
674.1013,O,I]
674.115,O,III
674.244,C,II]
674.38,C,IV
674.38,C,IV
674.38,C,IV
674.38,O,III
674.38,O,III
674.38,O,III
674.3805,O,I]
674.401,C,III
674.4112,O,I]
674.429,C,II
674.452,C,II
674.452,C,II
674.556,O,I]
674.556,O,I]
674.556,O,I]
674.557,O,I
674.557,O,I
674.557,O,I
674.62,O,IV]
674.625,C,III
674.646,O,II
674.75,C,II]
674.750,C,I]
674.82,C,IV
674.82,C,IV
674.82,C,IV
674.8554,O,I]
674.86,C,IV
674.86,C,IV
674.86,C,IV
674.88,C,IV
674.88,C,IV
674.88,C,IV
674.8861,O,I]
674.89,C,IV
674.89,C,IV
674.89,C,IV
674.94,C,IV
674.94,C,IV
674.94,C,IV
674.94,C,IV
674.94,C,IV
674.94,C,IV
674.94,C,IV
674.94,C,IV
674.94,C,IV
674.94,C,IV
674.94,C,IV
674.94,C,IV
674.94,C,IV
674.94,C,IV
674.94,C,IV
674.9405,O,I]
675.036,O,II]
675.127,C,II]
675.240,C,II
675.372,O,II
675.372,O,II
675.372,O,II
675.474,C,II]
675.684,C,I]
675.703,C,II
675.89,C,IV
675.89,C,IV
675.89,C,IV
675.967,O,II
675.967,O,II
675.976,O,II
675.976,O,II
675.978,O,II
675.979,O,II
676.07,O,IV]
676.102,C,II]
676.111,O,II]
676.134,C,II]
676.17,O,I
676.231,O,II]
676.299,O,III
676.404,C,III
676.466,O,II
676.497,O,II]
676.585,O,II
676.66,O,V
676.702,O,II
676.79,C,III
676.967,O,II
676.972,O,II
677.023,O,III
677.040,O,II
677.041,O,II
677.043,O,II
677.043,O,II
677.072,O,II]
677.075,C,II]
677.08,O,IV]
677.107,C,II]
677.118,O,I]
677.118,O,I]
677.118,O,I]
677.118,O,I]
677.118,O,I]
677.159,O,II
677.162,O,II
677.32,O,I
677.356,O,II
677.524,O,II
677.526,C,III
677.682,C,III
677.685,O,II
677.732,O,II]
677.8,O,IV
678.08,C,II
678.10,C,II
678.181,C,II
678.247,C,II
678.364,O,II
678.42,O,III]
678.42,O,III]
678.484,O,II
678.50,C,II
678.578,C,II
678.647,O,II]
678.768,O,II
678.864,C,III
678.908,C,II
678.928,O,II
679.15,O,V
679.174,C,II
679.225,O,II]
679.334,C,II
679.380,O,II]
679.39,O,III
679.39,O,III
679.523,C,III
679.53,C,II]
679.862,C,II
679.897,O,II
679.948,C,II
679.998,C,II
680.2,O,IV]
680.256,C,II
680.312,O,II]
680.519,O,II
680.519,O,II
680.637,C,II
680.7,O,IV
680.740,O,II
680.740,O,II
681.0152,O,I]
681.214,O,II]
681.2357,O,II
681.33,O,I
681.344,O,II]
681.403,O,II]
681.416,C,II
681.486,O,II
681.491,O,II
681.4995,O,I]
681.509,C,II
681.515,O,II]
681.611,C,II
681.631,C,I]
681.718,O,II
681.818,O,II
681.818,O,II
681.88,C,II]
681.89,O,III
681.9,C,III
681.9,C,III
681.9,C,III
681.9,C,III
681.9,C,III
681.9,C,III
681.9,O,IV
681.9,O,IV
681.93,O,V
681.984,C,I
682.25,C,II
682.25,C,II
682.25,C,II
682.424,O,II
682.434,O,II
682.478,O,II]
682.485,C,II
682.522,O,II]
682.54,C,II]
682.572,O,II
682.943,C,II
683.000,C,I
683.1,O,V
683.102,C,I
683.3,O,IV
683.624,O,II]
683.899,C,II
684.1,O,III]
684.425,O,II
684.425,O,II
684.429,O,II
684.5987,O,II
684.790,O,II]
684.8694,O,II
684.893,O,III]
684.975,O,II
684.975,O,II
685.07,C,IV
685.07,C,IV
685.220,O,II
685.227,O,II
685.227,O,II
685.239,O,II
685.239,O,II
685.255,O,II
685.255,O,II
685.307,C,III
685.5,O,IV]
685.557,C,III
685.673,O,II
685.679,O,II
685.745,C,I]
685.880,O,II
685.885,O,II
685.913,C,III
685.993,O,II
686.104,O,II]
686.173,O,I]
686.193,C,I]
686.2,O,IV]
686.458,C,III
686.480,O,II]
687.0,O,III]
687.0,O,III]
687.067,C,III
687.1,C,II]
687.1371,O,II
687.242,C,III
687.393,C,III
687.504,O,II
687.627,O,II
687.64,C,II
687.64,C,II
687.64,C,II
687.67,C,IV
687.67,C,IV
687.67,C,IV
687.687,O,II
687.703,O,II
687.779,C,II]
687.800,O,II
687.826,O,II
687.84,O,IV
687.983,C,I]
688.041,C,II]
688.045,C,I]
688.083,C,I]
688.085,C,I]
688.1,O,V
688.127,C,III
688.240,C,III
688.2471,O,I]
688.25,C,II
688.25,C,II
688.25,C,II
688.299,C,III
688.307,C,II]
688.3429,O,I]
688.397,C,III
688.51,C,II
688.54,C,II
688.54,C,II
688.6213,O,I]
688.678,O,II
688.705,C,II]
688.7172,O,I]
688.8916,O,I]
688.968,C,II]
688.9711,O,I]
689.259,C,I]
689.2925,O,I]
689.4672,O,I]
689.601,O,II
689.7004,O,II
689.71,O,V
689.741,O,II
689.832,O,II
689.865,O,II
689.955,O,II
689.964,O,III]
690.002,C,III
690.159,C,III
690.201,C,II]
690.210,C,II]
690.244,C,I]
690.309,O,II
690.315,O,II
690.747,O,II
690.747,C,I]
690.754,O,II
690.766,O,II]
690.8342,O,II
690.9,O,V
690.978,O,II
691.046,O,II]
691.05,C,I]
691.247,O,II
691.293,O,II
691.32,C,II]
691.362,O,II]
691.418,O,II
691.5,O,III]
691.5,O,III]
691.5,O,III]
691.554,C,I]
691.736,C,I]
691.857,O,II
691.861,O,II]
691.864,O,II
691.876,O,II
691.892,O,II
691.932,C,II]
692.04,C,I]
692.286,O,II]
692.298,C,I]
692.327,O,II
692.33,C,I]
692.426,O,II
692.52,C,II]
692.52,C,II]
692.6,C,II]
692.7,O,IV]
692.8,C,II]
692.8,C,II]
692.917,C,I
692.96,C,II]
693.0,C,II]
693.104,O,II]
693.164,C,I
693.24,C,I]
693.282,C,I]
693.35,O,IV
693.489,C,I]
693.52,C,I]
693.600,C,VI
693.654,O,II
693.7,C,II]
693.726,O,II
693.780,O,II
693.788,C,I
693.792,O,II
693.811,C,I]
693.849,O,II]
693.851,O,II
694.0,C,II]
694.0,O,III
694.0,O,III
694.1,C,II]
694.17,C,II]
694.17,C,II]
694.183,C,I
694.27,C,II]
694.27,C,II]
694.43,C,I]
694.49,C,I]
694.55,C,I]
694.6,C,II]
694.6,C,II]
694.61,O,II]
694.699,C,II]
694.70,C,III
694.70,C,III
694.70,C,III
694.70,C,III
694.70,C,III
694.70,C,III
694.70,C,III
694.73,O,II]
694.80,C,II]
694.809,C,I
694.81,C,I]
694.81,C,I]
694.82,C,II
695.26,C,II
695.43,C,I]
695.55,C,I]
695.576,O,II
695.63,C,II
695.66,O,II]
695.68,C,II
695.81,C,I]
695.88,C,I]
695.92,C,II]
695.92,C,II]
696.01,C,II]
696.01,C,II]
696.091,O,II]
696.098,C,I
696.263,O,II]
696.28,C,II
696.295,C,II
696.329,C,II
696.390,O,II]
696.424,C,I
696.63,O,V
696.64,C,II
696.823,C,II
696.85,C,II]
696.857,C,II
696.87,O,II]
697.220,C,I]
697.4,O,III]
697.4,O,III]
697.75,C,III
697.75,C,III
697.75,C,III
697.75,C,III
697.75,C,III
697.75,C,III
697.75,C,III
697.77,C,II]
697.77,C,II]
698.07,C,II]
698.07,C,II]
698.1,O,III]
698.1,O,III
698.1,O,III
698.251,C,I]
698.37,C,III
698.37,C,III
698.37,C,III
698.37,C,III
698.37,C,III
698.37,C,III
698.37,C,III
698.39,O,II]
698.46,O,II]
698.46,O,II]
698.53,C,III
698.53,C,III
698.53,C,III
698.53,C,III
698.53,C,III
698.53,C,III
698.53,C,III
698.65,C,III
698.65,C,III
698.65,C,III
698.65,C,III
698.65,C,III
698.65,C,III
698.65,C,III
698.763,O,II
698.90,C,III
698.90,C,III
698.90,C,III
698.90,C,III
698.90,C,III
698.90,C,III
699.064,O,II
699.12,O,II
699.16,C,II]
699.19,O,II]
699.224,C,I]
699.288,C,I]
699.330,C,I]
699.41,O,II]
699.442,C,II]
699.84,C,II]
699.84,C,II]
700.025,O,II
700.38,C,II]
700.38,C,II]
700.3830,O,I
700.3853,O,I
700.4104,O,I
700.4127,O,I
700.4161,O,I
700.4181,O,I
700.5,O,V
700.599,C,II]
700.60,O,IV
701.226,O,II]
701.29,O,II]
701.36,O,III
701.37,O,II]
701.50,O,II]
701.50,C,II
701.529,O,II]
701.716,O,II]
701.77,C,II]
701.8,O,IV]
701.826,O,III
701.9235,O,I
702.,O,VI
702.,O,VI
702.17,C,II]
702.17,C,II]
702.2263,O,I
702.2303,O,I
702.2431,O,I
702.407,C,I]
702.4893,O,I]
702.4905,O,I]
702.4929,O,I]
702.5181,O,I]
702.5205,O,I]
702.5234,O,I]
702.5258,O,I]
702.7412,O,I
702.7452,O,I
702.75,O,II]
702.767,O,III
703.00,C,II]
703.00,C,II]
703.199,C,II]
703.2794,O,I]
703.3,C,II
703.331,O,III
703.43,O,IV
703.5,O,III]
703.64,O,II
703.735,O,II
703.919,C,III
703.959,O,II
704.057,C,I]
704.1,O,III
704.238,C,II]
704.3,C,II
704.3,C,II
704.73,C,II]
704.80,C,II]
704.80,C,II]
704.819,C,II
704.829,C,I]
704.900,O,III]
704.95,O,III
705.0,C,III
705.0,C,III
705.0,C,III
705.0,C,III
705.0,C,III
705.0,C,III
705.070,C,II]
705.15,O,II]
705.28,C,IV
705.28,C,IV
705.28,C,IV
705.3,C,II
705.464,C,II]
705.504,C,II
705.56,O,IV
705.883,C,I]
705.9,C,II
705.9,C,II
705.97,C,II]
705.97,C,II]
706.261,O,II
706.298,C,II]
706.319,O,VIII
706.32,C,IV
706.32,C,IV
706.32,C,IV
706.32,O,IV
706.410,O,VIII
706.42,C,I]
706.42,C,IV
706.42,C,IV
706.42,C,IV
706.43,C,IV
706.43,C,IV
706.43,C,IV
706.44,C,IV
706.44,C,IV
706.44,C,IV
706.50,C,IV
706.50,C,IV
706.50,C,IV
706.51,C,IV
706.51,C,IV
706.51,C,IV
706.55,C,IV
706.55,C,IV
706.55,C,IV
706.563,C,II
706.6,C,II
706.7,C,V
706.7,C,V
706.7,C,V
706.784,C,I
706.8,O,I
706.87,C,IV
706.87,C,IV
706.87,C,IV
707.0,C,II]
707.3,O,III
707.3,O,III
707.305,C,I
707.66,C,I]
707.682,C,I
707.79,C,II]
707.79,C,II]
707.81,O,II
707.832,C,I]
707.843,C,I
707.845,O,III]
707.9,C,II]
708.062,O,VIII
708.107,O,III
708.11,O,II]
708.12,C,II]
708.3,O,III
708.3,O,III
708.4,O,III]
708.516,O,II
708.52,O,II
708.592,O,II
708.68,C,I]
708.680,O,III
708.70,C,I]
708.744,C,I
708.83,O,II
708.90,C,I]
708.979,C,I
709.11,O,II
709.141,C,I
709.249,O,II]
709.38,C,II]
709.38,C,II]
709.415,C,I]
709.480,C,I]
709.519,C,I
709.7,O,III]
709.72,C,I]
709.94,C,I]
710.208,C,I
710.29,O,II]
710.37,O,II
710.38,C,II
710.38,C,II
710.38,C,II
710.39,C,I]
710.41,C,I]
710.868,O,II
710.87,O,III
710.99,C,I]
711.0,O,IV
711.0,O,IV
711.089,C,I
711.204,O,II
711.21,C,II]
711.21,C,II]
711.343,C,I
711.377,O,III]
711.4,C,II]
711.4,C,II]
711.43,C,IV
711.43,C,IV
711.43,C,IV
711.444,C,II
711.46,O,I]
711.46,O,I]
711.500,C,II
711.514,C,I
711.6,C,II]
711.6,O,III
711.6,O,III
711.63,O,III
711.64,C,I]
711.66,C,I]
711.713,C,I
711.714,C,I
711.759,C,II
711.87,C,I]
711.895,C,I
712.02,C,II]
712.056,C,I
712.162,C,I
712.172,C,II
712.187,C,II
712.25,C,I]
712.3,C,II]
712.40,C,I]
712.417,C,I
712.6,C,II]
712.65,O,II]
712.6853,O,I]
712.69,C,I]
712.701,O,II]
712.7137,O,I]
712.769,C,II
712.84,O,II]
712.92,C,I]
712.92,O,II]
713.083,O,II
713.2366,O,II
713.29,C,II]
713.29,C,II]
713.3,C,II]
713.30,C,I]
713.37,O,III
713.408,C,I
713.443,C,II
713.45,O,II
713.46,C,I]
713.606,C,II
713.9,C,III
713.9,C,III
713.9,C,III
713.9,C,III
713.9,C,III
713.9,C,III
713.94,O,II
714.08,O,II]
714.114,C,I
714.61,C,IV
714.61,C,IV
714.61,C,IV
714.621,C,II
714.63,C,II]
714.6479,O,II
714.82,O,II]
714.948,C,II]
715.15,C,II]
715.15,C,II]
715.305,O,II
715.331,O,III]
715.365,O,II
715.387,C,I]
715.418,O,II]
715.454,C,I]
715.497,C,I]
715.782,O,III
715.79,O,III
715.806,O,II
715.85,O,II]
715.8674,O,I
715.970,C,III
716.008,O,III]
716.1,O,IV
716.19,C,II
716.19,C,II
716.19,C,II
716.47,O,II]
716.55,C,II]
716.8,O,III]
716.8,O,III
716.80,C,II]
716.9812,O,II
717.04,C,II
717.04,C,II
717.04,C,II
717.84,C,II]
717.84,C,II]
718.1,O,III]
718.13,O,II
718.4073,O,II
718.489,O,III]
718.69,C,IV
718.69,C,IV
718.74,O,III
718.774,O,III
718.79,O,II
718.87,O,III
718.972,C,I]
719.223,O,III
719.37,O,II
719.41,O,III
719.45,O,III
719.633,C,I]
719.67,C,IV
719.67,C,IV
719.72,C,II]
719.72,C,II]
720.15,O,II
720.22,O,III
720.26,O,II]
720.269,O,III
720.27,C,IV
720.27,C,IV
720.27,C,IV
720.4183,O,II
720.425,C,I
720.78,C,IV
720.78,C,IV
720.78,C,IV
720.84,C,IV
720.84,C,IV
720.84,C,IV
720.85,C,IV
720.85,C,IV
720.85,C,IV
720.86,C,IV
720.86,C,IV
720.86,C,IV
720.88,O,II]
720.91,C,IV
720.91,C,IV
720.91,C,IV
720.91,C,IV
720.91,C,IV
720.91,C,IV
720.92,C,IV
720.92,C,IV
720.92,C,IV
720.92,C,IV
720.92,C,IV
720.92,C,IV
720.93,C,IV
720.93,C,IV
720.93,C,IV
721.0,C,III
721.0,C,III
721.0,C,III
721.0,C,III
721.0,C,III
721.0,C,III
721.0,C,III
721.085,C,I]
721.251,C,III
721.251,C,III
721.251,C,III
721.423,C,III
721.423,C,III
721.548,C,III
721.800,C,I
721.85,C,II]
722.02,O,II]
722.1,C,II]
722.20,C,I]
722.38,C,IV
722.38,C,IV
722.38,C,IV
722.412,O,III]
722.460,O,III]
722.623,C,I
722.8,C,II]
722.824,C,VI
723.1,O,IV
723.1130,O,II
723.16,C,II]
723.16,C,II]
723.2,C,II]
723.29,C,I]
723.3,O,III]
723.333,C,II
723.841,C,II
723.86,O,II]
723.88,C,I]
723.90,C,I]
723.916,C,II
723.918,C,I
724.19,O,II]
724.211,C,I]
724.332,C,I
724.4,O,III
724.4,O,III
724.4,O,III
724.86,O,II
725.06,C,II]
725.06,C,II]
725.18,C,I]
725.20,C,I]
725.26,C,IV
725.26,C,IV
725.317,C,I]
725.323,C,I]
725.415,O,III]
725.433,O,III]
725.4716,O,II
725.487,O,II
725.58,O,II]
725.6153,O,I
725.6447,O,I
725.6530,O,I
725.73,C,I]
725.760,C,I]
726.1281,O,II
726.27,C,I]
726.4513,O,I]
726.4544,O,I]
726.4570,O,I]
726.514,C,VI
726.60,O,II
726.776,C,I]
726.803,C,I]
726.82,C,I]
726.9134,O,I]
726.92,C,II
726.95,C,II
726.95,C,II
726.9622,O,II
727.05,O,II]
727.083,C,I]
727.178,C,I]
727.41,O,II]
727.4651,O,I]
727.520,C,II]
727.662,C,I]
727.74,O,II
727.740,O,II]
727.7904,O,I]
727.94,O,II]
727.9432,O,II
728.0270,O,II
728.096,C,II]
728.11,C,II]
728.226,O,II
728.27,O,II]
728.30,O,II]
728.400,C,II]
728.7185,O,I]
728.72,O,III
728.7222,O,I]
728.7246,O,I]
728.73,O,III]
728.733,C,II]
728.815,C,I]
728.9908,O,II
729.052,C,I]
729.35,O,II]
729.41,O,II
729.4133,O,II
729.439,C,II]
729.44,C,II]
729.44,C,II]
729.4975,O,II
729.53,O,III
729.540,O,II
729.55,C,IV
729.55,C,IV
729.559,C,I]
729.572,C,I]
729.67,O,III
729.68,O,II]
729.7,O,III
729.7,O,III
729.8304,O,II
729.85,O,II]
729.884,O,II
730.013,O,II
730.080,O,II
730.10,O,II]
730.22,O,III
730.4959,O,II
730.6193,O,II]
730.886,O,III
730.913,O,III
730.95,O,II]
731.13,O,II
731.38,C,II]
731.38,C,II]
731.40,O,II
731.505,O,III
731.513,O,II
731.642,O,II
731.70,O,II]
731.736,O,II
732.086,C,I]
732.094,[O,II]
732.1003,O,II]
732.156,C,I]
732.201,[O,II]
732.201,[O,II]
732.27,C,I]
732.271,O,VIII
732.35,O,II]
732.543,O,II
733.07,O,III
733.13,O,II
733.168,[O,II]
733.168,[O,II]
733.20,O,III
733.275,[O,II]
733.275,[O,II]
733.38,C,I]
733.76,O,II
733.76,O,III
734.038,C,I]
734.038,C,II
734.169,O,III
734.18,C,I]
734.19,C,I]
734.215,C,I
734.27,O,II
734.286,C,I
734.435,O,II
734.7,O,III]
734.7,O,III]
734.81,O,II]
734.8379,O,II
734.892,O,II
734.97,C,II]
735.,O,VI
735.24,O,II]
735.370,C,II
735.52,C,I]
735.53,C,I]
735.58,C,II]
735.591,C,III
735.627,O,II
735.729,O,III
735.740,O,II
735.948,C,II]
735.97,C,I]
735.99,O,II
736.,O,VI
736.,O,VI
736.15,O,II
736.331,C,I
736.3673,O,II]
736.4,O,III]
736.508,O,II
736.6,O,III
736.6,O,III
736.621,O,II
736.64,C,I]
736.676,C,I
736.6968,O,II
736.7,O,III
736.738,O,III
736.8,O,V
736.81,O,II]
736.9,C,II]
736.94,C,II]
736.94,C,II]
736.96,C,V
736.96,C,V
736.96,C,V
736.96,C,V
736.96,C,V
736.96,C,V
736.96,O,II
736.971,O,II
737.09,C,I]
737.1059,O,II
737.122,O,III]
737.203,C,II
737.27,C,II]
737.286,C,II]
737.46,O,II]
737.46,O,II]
737.703,O,II
737.73,O,III
738.0,C,II]
738.16,C,IV
738.2340,O,II]
738.3201,O,II]
738.37,C,IV
738.37,C,IV
738.53,C,I
738.579,O,II
738.61,C,I
738.62,O,III]
738.70,O,III
738.723,C,I
738.794,C,I
738.840,C,I
738.92,C,II]
738.92,C,II]
738.935,O,II
739.0,C,II]
739.049,O,II
739.2,O,III]
739.2,O,III]
739.2,C,II]
739.220,O,II
739.27,O,III
739.47,O,II]
739.661,O,II]
739.797,C,II]
739.8,O,III
739.8,O,III
